date,open,high,low,close,volume,amount,code,name,industry,ret,is_extreme,hs300_close,商品,cpi_yoy,预测值,前值,m2_yoy
2020-01-02,11.51058551,11.69795261,11.46062095,11.61051463,65295784.0,1212361334.0,601088,中国神华,能源,,False,4152.241,中国CPI月率报告,0.0,0.3,0.4,8.4
2020-01-03,11.57928678,11.67297033,11.54181336,11.59177792,37696287.0,700669803.0,601088,中国神华,能源,-0.0016150743752982,False,4144.965,中国CPI月率报告,0.0,0.3,0.4,8.4
2020-01-06,11.59802349,11.86033743,11.59802349,11.72918046,52721055.0,991890497.0,601088,中国神华,能源,0.0117837464220623,False,4129.295,中国CPI月率报告,0.0,0.3,0.4,8.4
2020-01-07,11.6792159,11.91030199,11.6792159,11.75416274,41211016.0,779821412.0,601088,中国神华,能源,0.0021276603771166,False,4160.227,中国CPI月率报告,0.0,0.3,0.4,8.4
2020-01-08,11.76040831,11.77914502,11.46062095,11.46062095,50714951.0,940871707.0,601088,中国神华,能源,-0.0252905596566543,False,4112.317,中国CPI月率报告,0.0,0.3,0.4,8.4
2020-01-09,11.5543045,11.57928678,11.40441082,11.4918488,30069595.0,552413305.0,601088,中国神华,能源,0.0027210901143608,False,4164.37,中国CPI月率报告,0.0,0.3,0.4,8.4
2020-01-10,11.4918488,11.52307665,11.29823613,11.34195512,34367088.0,625213953.0,601088,中国神华,能源,-0.0131292914417927,False,4163.185,中国CPI月率报告,0.0,0.3,0.4,8.4
2020-01-13,11.34195512,11.37318297,11.242026,11.36069183,36026676.0,651784424.0,601088,中国神华,能源,0.0016506193568838,False,4203.988,中国CPI月率报告,0.0,0.3,0.4,8.4
2020-01-14,11.36069183,11.44812981,11.32321841,11.33570955,28169749.0,513547207.0,601088,中国神华,能源,-0.002201431819171,False,4189.886,中国CPI月率报告,0.0,0.3,0.4,8.4
2020-01-15,11.29199056,11.33570955,11.12336017,11.13585131,37584564.0,672149608.0,601088,中国神华,能源,-0.0177881288358108,False,4166.734,中国CPI月率报告,0.0,0.3,0.4,8.4
2020-01-16,11.13585131,11.17332473,11.04216776,11.1171146,32941101.0,585244763.0,601088,中国神华,能源,-0.0016839745770094,False,4149.043,中国CPI月率报告,0.0,0.3,0.4,8.4
2020-01-17,11.1171146,11.21079815,11.11086903,11.1795703,22027627.0,393522692.0,601088,中国神华,能源,0.0056022555486697,False,4154.853,中国CPI月率报告,0.0,0.3,0.4,8.4
2020-01-20,11.12960574,11.14834245,10.97346649,11.0546589,36979608.0,654000049.0,601088,中国神华,能源,-0.0112360732669258,False,4185.83,中国CPI月率报告,0.0,0.3,0.4,8.4
2020-01-21,10.97971206,10.9922032,10.87978294,10.94223864,27763162.0,486100783.0,601088,中国神华,能源,-0.0102215540715381,False,4114.309,中国CPI月率报告,0.0,0.3,0.4,8.4
2020-01-22,10.87978294,11.12336017,10.8048361,11.0546589,34153096.0,598814242.0,601088,中国神华,能源,0.010221554071538,False,4131.931,中国CPI月率报告,0.0,0.3,0.4,8.4
2020-01-23,10.96097535,10.96097535,10.69866141,10.79234496,41988547.0,726763556.0,601088,中国神华,能源,-0.0240148762038739,False,4003.901,中国CPI月率报告,0.0,0.3,0.4,8.4
2020-02-03,9.71810692,10.03663099,9.71810692,9.98042086,77690417.0,1228063955.0,601088,中国神华,能源,-0.0782118230377808,False,3688.358,中国CPI月率报告,1.4,0.8,0.4,8.8
2020-02-04,9.92421073,10.16778796,9.85550946,10.14905125,57349319.0,917855852.0,601088,中国神华,能源,0.0167549684376177,False,3785.638,中国CPI月率报告,1.4,0.8,0.4,8.8
2020-02-05,10.10533226,10.2427348,10.01164871,10.14280568,37026680.0,601389705.0,601088,中国神华,能源,-0.0006155740422145,False,3828.527,中国CPI月率报告,1.4,0.8,0.4,8.8
2020-02-06,10.16778796,10.20526138,10.08659555,10.16154239,34899366.0,566803572.0,601088,中国神华,能源,0.0018455864974143,False,3899.775,中国CPI月率报告,1.4,0.8,0.4,8.8
2020-02-07,10.1178234,10.13656011,10.04287656,10.10533226,27354310.0,441758785.0,601088,中国神华,能源,-0.0055470096006006,False,3899.869,中国CPI月率报告,1.4,0.8,0.4,8.8
2020-02-10,10.03663099,10.21775252,10.02413985,10.21150695,38257807.0,620270515.0,601088,中国神华,能源,0.0104519857129166,False,3916.005,中国CPI月率报告,1.4,0.8,0.4,8.8
2020-02-11,10.24898037,10.48631203,10.18652467,10.39887405,37698928.0,627473624.0,601088,中国神华,能源,0.0181823190831903,False,3952.464,中国CPI月率报告,1.4,0.8,0.4,8.8
2020-02-12,10.37389177,10.41761076,10.32392721,10.39887405,18486888.0,307144699.0,601088,中国神华,能源,0.0,False,3984.433,中国CPI月率报告,1.4,0.8,0.4,8.8
2020-02-13,10.3676462,10.51129431,10.33641835,10.35515506,17727383.0,295460753.0,601088,中国神华,能源,-0.0042130667193039,False,3959.919,中国CPI月率报告,1.4,0.8,0.4,8.8
2020-02-14,10.32392721,10.44883861,10.31768164,10.44259304,17766744.0,295904620.0,601088,中国神华,能源,0.0084084579494068,False,3987.734,中国CPI月率报告,1.4,0.8,0.4,8.8
2020-02-17,10.44883861,10.5550133,10.38013734,10.54876773,30304131.0,508498831.0,601088,中国神华,能源,0.0101161231631532,False,4077.424,中国CPI月率报告,1.4,0.8,0.4,8.8
2020-02-18,10.58624115,10.58624115,10.41761076,10.44883861,30601921.0,512516692.0,601088,中国神华,能源,-0.009518215820976,False,4057.511,中国CPI月率报告,1.4,0.8,0.4,8.8
2020-02-19,10.40511962,10.43634747,10.36140063,10.3676462,24187506.0,402455190.0,601088,中国神华,能源,-0.007800819636235,False,4051.311,中国CPI月率报告,1.4,0.8,0.4,8.8
2020-02-20,10.40511962,10.4925576,10.34266392,10.46757532,26959157.0,449940889.0,601088,中国神华,能源,0.0095923996914395,False,4144.656,中国CPI月率报告,1.4,0.8,0.4,8.8
2020-02-21,10.46757532,10.4925576,10.41136519,10.45508418,29967695.0,501310846.0,601088,中国神华,能源,-0.0011940299926076,False,4149.49,中国CPI月率报告,1.4,0.8,0.4,8.8
